date,product,store,sales,lag_1,lag_7,rolling_mean,day_of_week,forecast
2022-03-06,P2,S2,39,27.0,31.0,28.285714285714285,6,31.268680623572553
2022-03-06,P3,S1,34,19.0,22.0,27.142857142857142,6,30.78639926514511
2022-03-06,P3,S2,27,27.0,22.0,27.571428571428573,6,28.353578443927425
2022-03-07,P3,S2,17,27.0,19.0,27.142857142857142,0,19.547092501707414
2022-03-07,P3,S1,25,34.0,24.0,26.285714285714285,0,20.775578595594315
2022-03-07,P2,S2,29,39.0,27.0,28.285714285714285,0,22.710898732797038
2022-03-07,P1,S1,15,26.0,16.0,28.428571428571427,0,18.727506039592953
2022-03-07,P1,S2,22,30.0,18.0,28.857142857142858,0,20.38244420931226
2022-03-07,P2,S1,13,31.0,21.0,30.571428571428573,0,19.28867717135172
2022-03-08,P3,S1,12,25.0,21.0,30.285714285714285,1,19.47864510093117
2022-03-08,P3,S2,17,17.0,15.0,28.857142857142858,1,19.740515605878166
2022-03-08,P2,S2,26,29.0,18.0,28.142857142857142,1,19.742576843247434
2022-03-08,P1,S1,11,15.0,19.0,24.714285714285715,1,19.253971418602614
2022-03-08,P1,S2,26,22.0,14.0,24.142857142857142,1,19.578755236917168
2022-03-08,P2,S1,19,13.0,19.0,21.714285714285715,1,18.993656849203045
2022-03-09,P1,S1,20,11.0,22.0,18.857142857142858,2,20.212099124411456
2022-03-09,P1,S2,20,26.0,27.0,19.0,2,19.771702423584884
2022-03-09,P2,S1,17,19.0,19.0,19.285714285714285,2,19.021166045513024
2022-03-09,P2,S2,23,26.0,22.0,18.857142857142858,2,20.496026755664584
2022-03-09,P3,S1,14,12.0,23.0,18.428571428571427,2,19.688677378079444
2022-03-09,P3,S2,19,17.0,17.0,17.714285714285715,2,19.625692125575032
2022-03-10,P2,S2,14,23.0,16.0,19.142857142857142,3,19.45400450316145
2022-03-10,P3,S1,12,14.0,20.0,19.571428571428573,3,19.097747494854477
2022-03-10,P3,S2,26,19.0,22.0,18.571428571428573,3,20.122771060393806
2022-03-10,P2,S1,23,17.0,20.0,18.285714285714285,3,19.936660397509858
2022-03-10,P1,S1,20,20.0,21.0,17.428571428571427,3,19.522419199067993
2022-03-10,P1,S2,22,20.0,20.0,18.571428571428573,3,19.87503630383914
2022-03-11,P1,S1,21,20.0,27.0,19.0,4,18.48664683332772
2022-03-11,P1,S2,16,22.0,24.0,18.857142857142858,4,19.65568486678727
2022-03-11,P2,S1,27,23.0,30.0,20.142857142857142,4,21.733828107059004
2022-03-11,P2,S2,20,14.0,16.0,19.428571428571427,4,19.586270015968342
2022-03-11,P3,S1,25,12.0,24.0,18.714285714285715,4,20.53656593941435
2022-03-11,P3,S2,20,26.0,20.0,19.571428571428573,4,19.30748925850253
2022-03-12,P3,S2,36,20.0,27.0,19.571428571428573,5,28.820535041509007
2022-03-12,P3,S1,33,25.0,19.0,20.285714285714285,5,29.27816536922618
2022-03-12,P2,S2,34,20.0,27.0,20.0,5,29.017566909699113
2022-03-12,P1,S1,40,21.0,40.0,19.714285714285715,5,31.476213765226767
2022-03-12,P1,S2,38,16.0,25.0,20.0,5,30.532028926014913
2022-03-12,P2,S1,28,27.0,25.0,22.142857142857142,5,29.142515565983498
2022-03-13,P3,S1,24,33.0,34.0,23.142857142857142,6,28.915356773657958
2022-03-13,P3,S2,19,36.0,27.0,25.428571428571427,6,27.436485661695556
2022-03-13,P2,S2,21,34.0,39.0,26.714285714285715,6,24.992210060300344
2022-03-13,P2,S1,35,28.0,31.0,27.857142857142858,6,30.707743725717968
2022-03-13,P1,S2,33,38.0,30.0,30.285714285714285,6,29.619940096456766
2022-03-13,P1,S1,25,40.0,26.0,33.714285714285715,6,27.543828944631933
2022-03-14,P1,S1,18,25.0,15.0,33.42857142857143,0,20.533657472204908
2022-03-14,P1,S2,23,33.0,22.0,33.42857142857143,0,19.30353160105971
2022-03-14,P2,S1,27,35.0,13.0,33.285714285714285,0,23.901346046797077
2022-03-14,P2,S2,20,21.0,29.0,31.428571428571427,0,18.498900370931423
2022-03-14,P3,S1,28,24.0,25.0,30.857142857142858,0,20.803296725619717
2022-03-14,P3,S2,13,19.0,17.0,28.142857142857142,0,19.248010482137136
2022-03-15,P1,S1,11,18.0,11.0,25.0,1,17.652183697649033
2022-03-15,P1,S2,19,23.0,26.0,24.714285714285715,1,19.00808242895697
2022-03-15,P2,S1,21,27.0,19.0,23.857142857142858,1,19.74306672844886
2022-03-15,P2,S2,19,20.0,26.0,21.714285714285715,1,18.0997699599701
2022-03-15,P3,S1,9,28.0,12.0,22.714285714285715,1,18.26314008975818
2022-03-15,P3,S2,19,13.0,17.0,21.142857142857142,1,20.05208991924364
2022-03-16,P3,S2,14,19.0,19.0,21.142857142857142,2,20.12954616582632
2022-03-16,P3,S1,17,9.0,14.0,19.857142857142858,2,19.596781862330104
2022-03-16,P2,S2,15,19.0,23.0,19.285714285714285,2,19.02232212623328
2022-03-16,P2,S1,21,21.0,17.0,18.428571428571427,2,19.76957100781693
2022-03-16,P1,S2,23,19.0,20.0,18.285714285714285,2,19.82060907758644
2022-03-16,P1,S1,13,11.0,20.0,15.857142857142858,2,17.463130662906146
2022-03-17,P3,S1,17,17.0,12.0,16.428571428571427,3,19.03324020541058
2022-03-17,P2,S2,22,15.0,14.0,15.857142857142858,3,20.458797617350697
2022-03-17,P3,S2,16,14.0,26.0,16.571428571428573,3,18.349268959197328
2022-03-17,P1,S2,24,23.0,22.0,17.142857142857142,3,20.167281569011546
2022-03-17,P1,S1,19,13.0,20.0,16.0,3,18.983336427600538
2022-03-17,P2,S1,15,21.0,23.0,16.285714285714285,3,18.67094773289609
2022-03-18,P1,S1,19,19.0,21.0,17.428571428571427,4,19.741607735366777
2022-03-18,P1,S2,14,24.0,16.0,18.428571428571427,4,18.70189634706601
2022-03-18,P2,S1,17,15.0,27.0,18.428571428571427,4,18.737245640572166
2022-03-18,P2,S2,14,22.0,20.0,19.571428571428573,4,19.67481050649353
2022-03-18,P3,S1,29,17.0,25.0,18.714285714285715,4,19.687144618847054
2022-03-18,P3,S2,20,16.0,20.0,19.142857142857142,4,19.783918896774956
2022-03-19,P3,S1,33,29.0,33.0,20.285714285714285,5,29.301274029756684
2022-03-19,P3,S2,33,20.0,36.0,20.428571428571427,5,29.49057760141904
2022-03-19,P2,S1,29,17.0,28.0,19.428571428571427,5,30.006463477100077
2022-03-19,P1,S2,31,14.0,38.0,19.285714285714285,5,30.376819198721392
2022-03-19,P1,S1,26,19.0,40.0,18.857142857142858,5,27.228790103387794
2022-03-19,P2,S2,28,14.0,34.0,18.428571428571427,5,29.24240947081466
2022-03-20,P1,S1,27,26.0,25.0,19.857142857142858,6,29.096963797182244
2022-03-20,P1,S2,27,31.0,33.0,20.142857142857142,6,29.243791614982104
2022-03-20,P2,S1,28,29.0,35.0,21.428571428571427,6,29.241401268712075
2022-03-20,P2,S2,18,28.0,21.0,23.0,6,27.216235797303217
2022-03-20,P3,S1,22,33.0,24.0,25.714285714285715,6,27.537892229513968
2022-03-20,P3,S2,36,33.0,19.0,27.714285714285715,6,31.252041123949702
2022-03-21,P3,S1,35,22.0,28.0,28.857142857142858,0,23.170642600864443
2022-03-21,P1,S1,28,27.0,18.0,29.0,0,20.458873855005685
2022-03-21,P1,S2,18,27.0,23.0,28.428571428571427,0,19.98365070438902
2022-03-21,P2,S1,22,28.0,27.0,28.285714285714285,0,19.724554201519382
2022-03-21,P2,S2,21,18.0,20.0,26.857142857142858,0,19.54843672572841
2022-03-21,P3,S2,25,36.0,13.0,27.285714285714285,0,20.44139520644623
2022-03-22,P3,S1,16,35.0,9.0,27.571428571428573,1,17.59464014916766
2022-03-22,P3,S2,12,25.0,19.0,28.0,1,19.45071650632292
2022-03-22,P2,S2,21,21.0,19.0,27.142857142857142,1,19.758702424000386
2022-03-22,P1,S1,19,28.0,11.0,27.285714285714285,1,17.780946028475714
2022-03-22,P1,S2,15,18.0,19.0,25.857142857142858,1,19.078056837017083
2022-03-22,P2,S1,11,22.0,21.0,26.428571428571427,1,19.42645010458552
2022-03-23,P1,S1,16,19.0,13.0,24.0,2,18.983931167825062
2022-03-23,P1,S2,14,15.0,23.0,21.142857142857142,2,19.945850188710903
2022-03-23,P2,S1,28,11.0,21.0,19.142857142857142,2,20.964157760215183
2022-03-23,P2,S2,24,21.0,15.0,19.142857142857142,2,20.294538070349816
2022-03-23,P3,S1,19,16.0,17.0,17.428571428571427,2,19.46096424634573
2022-03-23,P3,S2,27,12.0,14.0,16.571428571428573,2,21.26825948352379
2022-03-24,P1,S1,20,16.0,19.0,15.714285714285714,3,19.710561317006004
2022-03-24,P1,S2,15,14.0,24.0,15.0,3,18.120178072114737
2022-03-24,P2,S1,27,28.0,15.0,16.857142857142858,3,21.515902031127087
2022-03-24,P2,S2,22,24.0,22.0,18.714285714285715,3,19.997602613796598
2022-03-24,P3,S1,14,19.0,17.0,18.428571428571427,3,19.805953691110687
2022-03-24,P3,S2,19,27.0,16.0,20.0,3,19.920316651258453
2022-03-25,P3,S2,22,19.0,20.0,21.0,4,20.604119822603053
2022-03-25,P3,S1,13,14.0,29.0,20.714285714285715,4,18.757047205635203
2022-03-25,P2,S2,29,22.0,14.0,21.857142857142858,4,19.80942611867399
2022-03-25,P1,S2,13,15.0,14.0,20.0,4,19.70338211928258
2022-03-25,P1,S1,15,20.0,19.0,19.428571428571427,4,20.08733126542562
2022-03-25,P2,S1,24,27.0,17.0,20.571428571428573,4,20.691774484060797
2022-03-26,P3,S2,25,22.0,33.0,19.857142857142858,5,28.686360867577815
2022-03-26,P1,S1,26,15.0,26.0,19.285714285714285,5,30.025419588921608
2022-03-26,P1,S2,27,13.0,31.0,19.142857142857142,5,30.295172453250807
2022-03-26,P2,S1,27,24.0,29.0,19.428571428571427,5,28.971470872461985
2022-03-26,P2,S2,25,29.0,28.0,21.428571428571427,5,28.260151734124086
2022-03-26,P3,S1,30,13.0,33.0,20.428571428571427,5,29.736355386117978
2022-03-27,P1,S1,31,26.0,27.0,20.285714285714285,6,28.87914856874565
2022-03-27,P1,S2,29,27.0,27.0,21.0,6,28.608144542301492
2022-03-27,P2,S1,28,27.0,28.0,22.714285714285715,6,28.843644265972692
2022-03-27,P2,S2,25,25.0,18.0,24.428571428571427,6,28.380786090722218
2022-03-27,P3,S1,27,30.0,22.0,25.285714285714285,6,29.043167904770506
2022-03-27,P3,S2,33,25.0,36.0,24.714285714285715,6,30.314546789898458
2022-03-28,P3,S1,11,27.0,35.0,26.714285714285715,0,17.19827888579706
2022-03-28,P3,S2,22,33.0,25.0,27.714285714285715,0,19.87605307091112
2022-03-28,P2,S2,23,25.0,21.0,27.428571428571427,0,19.749193693890888
2022-03-28,P1,S1,22,31.0,28.0,28.0,0,19.817882902188522
2022-03-28,P1,S2,15,29.0,18.0,28.571428571428573,0,19.495028236744
2022-03-28,P2,S1,20,28.0,22.0,28.285714285714285,0,20.008298397162346
2022-03-29,P1,S1,16,22.0,19.0,27.857142857142858,1,19.835029089188428
2022-03-29,P1,S2,22,15.0,15.0,26.142857142857142,1,19.51077236415509
2022-03-29,P2,S1,16,20.0,11.0,24.285714285714285,1,18.46419524755844
2022-03-29,P2,S2,10,23.0,21.0,24.0,1,19.303239181376675
2022-03-29,P3,S1,11,11.0,16.0,21.142857142857142,1,18.458859811938307
2022-03-29,P3,S2,20,22.0,12.0,20.142857142857142,1,20.277654412916988
2022-03-30,P3,S2,13,20.0,27.0,19.0,2,17.684607243577233
2022-03-30,P3,S1,19,11.0,19.0,17.428571428571427,2,19.433017719946516
2022-03-30,P2,S2,11,10.0,24.0,16.714285714285715,2,17.901743127913765
2022-03-30,P1,S1,21,16.0,16.0,16.142857142857142,2,19.847811371362667
2022-03-30,P1,S2,15,22.0,14.0,16.0,2,19.59731951765841
2022-03-30,P2,S1,23,16.0,28.0,16.714285714285715,2,19.012629348137374
2022-03-31,P3,S1,25,19.0,14.0,16.285714285714285,3,20.80693037171764
2022-03-31,P3,S2,17,13.0,19.0,15.285714285714286,3,18.38595025203937
2022-03-31,P2,S2,18,11.0,22.0,15.285714285714286,3,18.806758907827465
2022-03-31,P1,S1,16,21.0,20.0,16.857142857142858,3,19.24076098391778
2022-03-31,P1,S2,20,15.0,15.0,16.714285714285715,3,19.484906020788557
2022-03-31,P2,S1,15,23.0,27.0,16.857142857142858,3,18.470405974770184
2022-04-01,P1,S1,24,16.0,15.0,16.857142857142858,4,19.68363473518862
2022-04-01,P1,S2,14,20.0,13.0,17.0,4,18.729530677519474
2022-04-01,P2,S1,22,15.0,24.0,17.285714285714285,4,19.787435371631158
2022-04-01,P2,S2,27,18.0,29.0,18.285714285714285,4,20.360535770414707
2022-04-01,P3,S1,7,25.0,13.0,18.857142857142858,4,17.33712585620553
2022-04-01,P3,S2,16,17.0,22.0,19.142857142857142,4,20.09185737045395
2022-04-02,P3,S1,30,7.0,30.0,16.857142857142858,5,29.658649758942666
2022-04-02,P3,S2,29,16.0,25.0,16.857142857142858,5,29.24964645557864
2022-04-02,P2,S2,26,27.0,25.0,17.857142857142858,5,28.736196037437562
2022-04-02,P1,S2,28,14.0,27.0,17.714285714285715,5,29.300856093835975
2022-04-02,P2,S1,31,22.0,27.0,18.285714285714285,5,28.722375185683
2022-04-02,P1,S1,32,24.0,26.0,18.142857142857142,5,29.54023834728714
2022-04-03,P1,S1,35,32.0,31.0,20.285714285714285,6,29.89286175117059
2022-04-03,P1,S2,31,28.0,29.0,23.285714285714285,6,29.324555185272928
2022-04-03,P2,S1,31,31.0,28.0,25.428571428571427,6,30.806876562581692
2022-04-03,P2,S2,27,26.0,25.0,25.285714285714285,6,29.74453954205056
2022-04-03,P3,S1,27,30.0,27.0,27.571428571428573,6,29.372294719723385
2022-04-03,P3,S2,27,29.0,33.0,28.571428571428573,6,29.57885590418183
2022-04-04,P3,S1,24,27.0,11.0,29.0,0,19.702287898659584
2022-04-04,P2,S2,30,27.0,23.0,28.285714285714285,0,20.505072006003488
2022-04-04,P3,S2,18,27.0,22.0,28.142857142857142,0,19.657078907384214
2022-04-04,P1,S2,17,31.0,15.0,28.142857142857142,0,19.030583960337843
2022-04-04,P1,S1,21,35.0,22.0,29.428571428571427,0,20.2865222098943
2022-04-04,P2,S1,21,31.0,20.0,29.571428571428573,0,19.980497925708516
2022-04-05,P3,S1,10,24.0,11.0,28.857142857142858,1,15.511310478971591
2022-04-05,P2,S2,14,30.0,10.0,29.285714285714285,1,17.53387139442337
2022-04-05,P3,S2,18,18.0,20.0,28.0,1,19.315670390602396
2022-04-05,P1,S2,17,17.0,22.0,26.571428571428573,1,19.28613024175904
2022-04-05,P1,S1,26,21.0,16.0,25.142857142857142,1,19.531558518138276
2022-04-05,P2,S1,9,21.0,16.0,23.142857142857142,1,18.582019507260075
2022-04-06,P1,S1,20,26.0,21.0,22.428571428571427,2,19.809527523850946
2022-04-06,P1,S2,28,17.0,15.0,21.428571428571427,2,20.11545810906374
2022-04-06,P2,S1,21,9.0,23.0,18.428571428571427,2,21.288402284281702
2022-04-06,P2,S2,18,14.0,11.0,17.857142857142858,2,18.616926562087713
2022-04-06,P3,S1,24,10.0,19.0,16.857142857142858,2,18.83615862104849
2022-04-06,P3,S2,8,18.0,13.0,16.428571428571427,2,18.061026819222743
2022-04-07,P3,S1,21,24.0,25.0,16.857142857142858,3,19.226365291010982
2022-04-07,P2,S2,25,18.0,18.0,15.714285714285714,3,21.042911535788004
2022-04-07,P3,S2,17,8.0,17.0,14.428571428571429,3,19.41817476679083
2022-04-07,P1,S2,23,28.0,20.0,17.142857142857142,3,20.308976641093537
2022-04-07,P2,S1,12,21.0,15.0,18.142857142857142,3,19.326410460575943
2022-04-07,P1,S1,21,20.0,16.0,19.571428571428573,3,19.491117435645368
2022-04-08,P1,S1,23,21.0,24.0,20.0,4,20.678693037653957
2022-04-08,P1,S2,31,23.0,14.0,19.857142857142858,4,20.34144166510185
2022-04-08,P2,S1,20,12.0,22.0,19.0,4,19.928571038492535
2022-04-08,P2,S2,21,25.0,27.0,21.428571428571427,4,20.221661776467183
2022-04-08,P3,S1,17,21.0,7.0,20.428571428571427,4,18.730361280127067
2022-04-08,P3,S2,15,17.0,16.0,19.857142857142858,4,19.135713837163003
2022-04-09,P1,S1,34,23.0,32.0,20.285714285714285,5,29.195937051715205
2022-04-09,P1,S2,25,31.0,28.0,21.714285714285715,5,28.57688298924071
2022-04-09,P2,S1,30,20.0,31.0,21.285714285714285,5,29.59313182467132
2022-04-09,P2,S2,27,21.0,26.0,22.571428571428573,5,28.654941853024457
2022-04-09,P3,S1,32,17.0,30.0,21.428571428571427,5,29.58572315029494
2022-04-09,P3,S2,31,15.0,29.0,20.571428571428573,5,29.44396311926726
2022-04-10,P3,S2,31,31.0,27.0,22.571428571428573,6,29.159504962710425
2022-04-10,P2,S2,25,27.0,27.0,23.142857142857142,6,28.92207275098383
2022-04-10,P3,S1,27,32.0,27.0,23.285714285714285,6,29.103804232549848
2022-04-10,P2,S1,28,30.0,31.0,24.714285714285715,6,29.738394928200528
2022-04-10,P1,S1,35,34.0,35.0,26.571428571428573,6,30.414376344592203
2022-04-10,P1,S2,27,25.0,31.0,27.714285714285715,6,30.39622891440579
2022-04-11,P1,S1,23,35.0,21.0,30.571428571428573,0,19.787288258378364
2022-04-11,P1,S2,15,27.0,17.0,30.0,0,19.60220890949234
2022-04-11,P2,S1,24,28.0,21.0,30.142857142857142,0,19.480626822029976
2022-04-11,P2,S2,26,25.0,30.0,29.142857142857142,0,20.833636927314664
2022-04-11,P3,S1,22,27.0,24.0,28.714285714285715,0,19.562241658656102
2022-04-11,P3,S2,29,31.0,18.0,28.285714285714285,0,20.184259163091788
2022-04-12,P1,S1,16,23.0,26.0,28.0,1,19.247010647527716
2022-04-12,P1,S2,13,15.0,17.0,25.142857142857142,1,19.382556517801802
2022-04-12,P2,S1,11,24.0,9.0,24.714285714285715,1,17.297825151476797
2022-04-12,P2,S2,27,26.0,14.0,24.428571428571427,1,19.608284732619307
2022-04-12,P3,S1,23,22.0,10.0,24.0,1,19.003683806696518
2022-04-12,P3,S2,19,29.0,18.0,24.285714285714285,1,19.819406267638737
2022-04-13,P3,S1,20,23.0,24.0,23.142857142857142,2,19.689691803651947
2022-04-13,P2,S2,20,27.0,18.0,23.714285714285715,2,19.673679559682473
2022-04-13,P3,S2,23,19.0,8.0,24.285714285714285,2,20.59232486836312
2022-04-13,P1,S2,14,13.0,28.0,22.714285714285715,2,17.40292268918618
2022-04-13,P2,S1,32,11.0,21.0,20.571428571428573,2,23.515158157109614
2022-04-13,P1,S1,21,16.0,20.0,19.714285714285715,2,19.877631917695155
2022-04-14,P1,S1,22,21.0,21.0,18.571428571428573,3,19.783320839331452
2022-04-14,P1,S2,21,14.0,23.0,17.285714285714285,3,19.698995032181838
2022-04-14,P2,S1,16,32.0,12.0,18.0,3,17.10698856882131
2022-04-14,P2,S2,22,20.0,25.0,18.142857142857142,3,17.816426897472937
2022-04-14,P3,S1,29,20.0,21.0,19.142857142857142,3,20.27360455285275
2022-04-14,P3,S2,26,23.0,17.0,20.857142857142858,3,20.608383101533537
2022-04-15,P1,S1,27,22.0,23.0,21.714285714285715,4,20.527535832895225
2022-04-15,P1,S2,17,21.0,31.0,21.714285714285715,4,18.80587827533714
2022-04-15,P2,S1,15,16.0,20.0,22.0,4,18.70517379219612
2022-04-15,P2,S2,19,22.0,21.0,20.571428571428573,4,20.65061246074299
2022-04-15,P3,S1,20,29.0,17.0,21.857142857142858,4,20.024833421223267
2022-04-15,P3,S2,25,26.0,15.0,22.714285714285715,4,19.503315811303857
2022-04-16,P2,S2,27,19.0,27.0,22.142857142857142,5,28.521242543253912
2022-04-16,P3,S2,21,25.0,31.0,22.571428571428573,5,28.491287046426624
2022-04-16,P3,S1,24,20.0,32.0,22.428571428571427,5,28.68419221695063
2022-04-16,P2,S1,29,15.0,30.0,22.285714285714285,5,29.38697533663127
2022-04-16,P1,S2,37,17.0,25.0,21.571428571428573,5,31.523783158662614
2022-04-16,P1,S1,21,27.0,34.0,21.285714285714285,5,28.65971557235475
2022-04-17,P1,S1,34,21.0,35.0,20.571428571428573,6,30.045473890878696
2022-04-17,P1,S2,30,37.0,27.0,23.142857142857142,6,30.767170307964644
2022-04-17,P2,S1,23,29.0,28.0,23.714285714285715,6,29.374440499695897
2022-04-17,P2,S2,23,27.0,25.0,24.714285714285715,6,29.460763576604915
2022-04-17,P3,S1,28,24.0,27.0,26.0,6,29.585548532918995
2022-04-17,P3,S2,38,21.0,31.0,26.571428571428573,6,34.31737876753513
2022-04-18,P3,S2,19,38.0,29.0,28.142857142857142,0,20.042159329004317
2022-04-18,P3,S1,6,28.0,22.0,29.142857142857142,0,19.996185791177915
2022-04-18,P2,S2,18,23.0,26.0,27.142857142857142,0,19.213456846173628
2022-04-18,P1,S1,18,34.0,23.0,27.857142857142858,0,20.301404788633366
2022-04-18,P1,S2,12,30.0,15.0,28.285714285714285,0,19.124966661429184
2022-04-18,P2,S1,18,23.0,24.0,28.142857142857142,0,19.70365386249239
2022-04-19,P2,S2,25,18.0,27.0,27.714285714285715,1,19.445813775606467
2022-04-19,P3,S1,18,6.0,23.0,23.142857142857142,1,18.17234188547872
2022-04-19,P3,S2,14,19.0,19.0,21.857142857142858,1,19.307855392308248
2022-04-19,P2,S1,29,18.0,11.0,21.142857142857142,1,21.423856261225506
2022-04-19,P1,S1,18,18.0,16.0,18.857142857142858,1,19.894157429442757
2022-04-19,P1,S2,23,12.0,13.0,16.285714285714285,1,21.52470723108908
2022-04-20,P1,S1,32,18.0,21.0,15.571428571428571,2,21.46691678689082
2022-04-20,P1,S2,20,23.0,14.0,16.285714285714285,2,19.92539805917646
2022-04-20,P2,S1,20,29.0,32.0,19.571428571428573,2,19.64960106739459
2022-04-20,P2,S2,19,25.0,20.0,20.428571428571427,2,19.93995888890676
2022-04-20,P3,S1,20,18.0,20.0,20.428571428571427,2,20.032467265886293
2022-04-20,P3,S2,19,14.0,23.0,19.857142857142858,2,19.980922660975455
2022-04-21,P1,S2,17,20.0,21.0,21.0,3,19.704630580164753
2022-04-21,P2,S1,19,20.0,16.0,21.285714285714285,3,19.09688616432154
2022-04-21,P2,S2,17,19.0,22.0,20.714285714285715,3,19.911156252961458
2022-04-21,P3,S1,16,20.0,29.0,19.428571428571427,3,18.05965872403738
2022-04-21,P3,S2,20,19.0,26.0,18.571428571428573,3,17.865948438779842
2022-04-21,P1,S1,17,32.0,22.0,20.571428571428573,3,18.886603881118255
2022-04-22,P2,S2,25,17.0,19.0,21.0,4,20.894456860484162
2022-04-22,P3,S1,26,16.0,20.0,20.428571428571427,4,20.509371381494667
2022-04-22,P3,S2,9,20.0,25.0,20.428571428571427,4,18.41061494281521
2022-04-22,P2,S1,6,19.0,15.0,20.428571428571427,4,18.850672619268536
2022-04-22,P1,S1,18,17.0,27.0,20.0,4,20.200438731427894
2022-04-22,P1,S2,27,17.0,17.0,19.714285714285715,4,20.500665562878545
2022-04-23,P1,S1,28,18.0,21.0,17.714285714285715,5,29.39868417510036
2022-04-23,P1,S2,28,27.0,37.0,19.142857142857142,5,28.294255072263578
2022-04-23,P2,S1,22,6.0,29.0,17.714285714285715,5,26.758938079986077
2022-04-23,P2,S2,26,25.0,27.0,18.428571428571427,5,29.06434134881649
2022-04-23,P3,S1,24,26.0,24.0,19.428571428571427,5,28.179090861628445
2022-04-23,P3,S2,38,9.0,21.0,18.285714285714285,5,31.905572453521568
2022-04-24,P1,S1,34,28.0,34.0,19.857142857142858,6,28.84900687006295
2022-04-24,P1,S2,36,28.0,30.0,21.285714285714285,6,29.667307478104213
2022-04-24,P2,S1,33,22.0,23.0,20.571428571428573,6,29.129945239155354
2022-04-24,P2,S2,24,26.0,23.0,23.428571428571427,6,28.292475349212904
2022-04-24,P3,S1,27,24.0,28.0,23.285714285714285,6,29.101869317775527
2022-04-24,P3,S2,32,38.0,38.0,25.0,6,29.354663187767816
2022-04-25,P3,S1,23,27.0,6.0,27.571428571428573,0,21.242670984637183
2022-04-25,P3,S2,22,32.0,19.0,28.142857142857142,0,19.57352542757869
2022-04-25,P2,S2,18,24.0,18.0,27.571428571428573,0,19.760272129814823
2022-04-25,P1,S2,23,36.0,12.0,29.571428571428573,0,20.837191117475847
2022-04-25,P2,S1,18,33.0,18.0,30.571428571428573,0,19.21282546975043
2022-04-25,P1,S1,13,34.0,18.0,32.0,0,18.539058321515526
2022-04-26,P1,S1,18,13.0,18.0,28.428571428571427,1,19.442703840461046
2022-04-26,P1,S2,25,23.0,23.0,27.857142857142858,1,20.046977588161614
2022-04-26,P2,S1,14,18.0,29.0,25.857142857142858,1,16.45752285013593
2022-04-26,P2,S2,23,18.0,25.0,25.0,1,18.717846030721763
2022-04-26,P3,S1,22,23.0,18.0,23.142857142857142,1,19.48032505901026
2022-04-26,P3,S2,18,22.0,14.0,21.571428571428573,1,19.407171167637713
2022-04-27,P1,S1,21,18.0,32.0,19.285714285714285,2,20.02993637183836
